,id,brand,title,sold_price,actual_price,url
365,366,Pepzo,Men Regular Fit Solid Spread Collar Casual Shirt,₹309,"₹1,999",https://www.flipkart.com/pepzo-men-solid-casual-blue-shirt/p/itm757a54c29dcd3?pid=SHTFYUQXBPEVWQVG&lid=LSTSHTFYUQXBPEVWQVGGOHGQV&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_5_166&otracker=browse&fm=organic&iid=428b7c88-fef7-4474-b484-94d3ecb2686d.SHTFYUQXBPEVWQVG.SEARCH&ppt=None&ppn=None&ssid=yj90i0zy4w0000001684591829502
366,367,VeBNoR,Men Regular Fit Printed Spread Collar Casual Shirt,₹289,"₹1,849",https://www.flipkart.com/vebnor-men-printed-casual-white-shirt/p/itm78e98d5250864?pid=SHTGJMJAEPUZUB93&lid=LSTSHTGJMJAEPUZUB934T4VKI&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_5_167&otracker=browse&fm=organic&iid=en_mMczNwy8%2BB38jZMIG4ZQxHstmg%2B5UhYR5oZY9802z7D8mCT5z%2BVfLEDniMhVP1jtspjjs9qJIZrJTW08RQugAw%3D%3D&ppt=None&ppn=None&ssid=yj90i0zy4w0000001684591829502
367,368,ReSLAG,Men Regular Fit Washed Cut Away Collar Casual Shirt,₹479,"₹2,299",https://www.flipkart.com/reslag-men-washed-casual-light-blue-shirt/p/itm6ffadcb22cc3b?pid=SHTGZU6XNGGD6K2N&lid=LSTSHTGZU6XNGGD6K2NTSXPLS&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_5_168&otracker=browse&fm=organic&iid=en_mMczNwy8%2BB38jZMIG4ZQxHstmg%2B5UhYR5oZY9802z7Ap3Glu6FgNsrPCvkhTa5Ut%2B6rgm%2BLJV18UREjzJPpa6A%3D%3D&ppt=None&ppn=None&ssid=yj90i0zy4w0000001684591829502
368,369,VERTICALS,Men Regular Fit Solid Spread Collar Casual Shirt,₹499,"₹1,499",https://www.flipkart.com/verticals-men-solid-casual-green-shirt/p/itm98781119e3838?pid=SHTGM9KKY6EJMTXZ&lid=LSTSHTGM9KKY6EJMTXZBTCD4Q&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_5_169&otracker=browse&fm=organic&iid=428b7c88-fef7-4474-b484-94d3ecb2686d.SHTGM9KKY6EJMTXZ.SEARCH&ppt=None&ppn=None&ssid=yj90i0zy4w0000001684591829502
369,370,HIGHLANDER,Men Slim Fit Printed Cut Away Collar Casual Shirt,₹629,"₹2,099",https://www.flipkart.com/highlander-men-printed-casual-dark-blue-shirt/p/itm524eb72ce8222?pid=SHTGZ4PFSHZWXXYW&lid=LSTSHTGZ4PFSHZWXXYW89XOPD&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_5_170&otracker=browse&fm=organic&iid=428b7c88-fef7-4474-b484-94d3ecb2686d.SHTGZ4PFSHZWXXYW.SEARCH&ppt=None&ppn=None&ssid=yj90i0zy4w0000001684591829502
370,371,tallwalker,Men Slim Fit Checkered Casual Shirt,₹474,"₹1,287",https://www.flipkart.com/tallwalker-men-checkered-casual-red-shirt/p/itme749903c49f01?pid=SHTGHYEYAXZFHHHW&lid=LSTSHTGHYEYAXZFHHHW0MUF4B&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_5_171&otracker=browse&fm=organic&iid=en_mMczNwy8%2BB38jZMIG4ZQxHstmg%2B5UhYR5oZY9802z7DQKDozZfD%2BOATXT63fYno2hgOzf%2F3CzM%2Bg79K%2Bs9utXA%3D%3D&ppt=None&ppn=None&ssid=yj90i0zy4w0000001684591829502
371,372,CAZZBA,Men Regular Fit Solid Cut Away Collar Casual Shirt,₹469,"₹1,699",https://www.flipkart.com/cazzba-men-solid-casual-blue-shirt/p/itmfbcb0c6926f3b?pid=SHTG5YDVE2EBUEG9&lid=LSTSHTG5YDVE2EBUEG9IIR5FW&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_5_172&otracker=browse&fm=organic&iid=en_mMczNwy8%2BB38jZMIG4ZQxHstmg%2B5UhYR5oZY9802z7DmVOs%2FRJQsMGOsAQa9Hyqnvj9o4VO0cyRyjFNhnXXlBw%3D%3D&ppt=None&ppn=None&ssid=yj90i0zy4w0000001684591829502
372,373,FUBAR,Men Slim Fit Printed Spread Collar Casual Shirt,₹329,"₹1,499",https://www.flipkart.com/fubar-men-printed-casual-pink-shirt/p/itm8420e142d5f82?pid=SHTGG7EFSSNYWYGZ&lid=LSTSHTGG7EFSSNYWYGZJPJHUW&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_5_173&otracker=browse&fm=organic&iid=428b7c88-fef7-4474-b484-94d3ecb2686d.SHTGG7EFSSNYWYGZ.SEARCH&ppt=None&ppn=None&ssid=yj90i0zy4w0000001684591829502
373,374,Tanip,Men Slim Fit Checkered Spread Collar Casual Shirt,₹289,"₹1,399",https://www.flipkart.com/tanip-men-checkered-casual-multicolor-shirt/p/itme5a49f5eec2f6?pid=SHTGCRFRGDGWGAAV&lid=LSTSHTGCRFRGDGWGAAV9BBU7A&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_5_174&otracker=browse&fm=organic&iid=428b7c88-fef7-4474-b484-94d3ecb2686d.SHTGCRFRGDGWGAAV.SEARCH&ppt=None&ppn=None&ssid=yj90i0zy4w0000001684591829502
374,375,FUBAR,Men Slim Fit Striped Mandarin Collar Casual Shirt,₹419,"₹1,499",https://www.flipkart.com/fubar-men-striped-casual-purple-shirt/p/itmfd7fqvvjgxvp2?pid=SHTFD6SZZVXYFGV8&lid=LSTSHTFD6SZZVXYFGV8SMPCM1&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_5_175&otracker=browse&fm=organic&iid=428b7c88-fef7-4474-b484-94d3ecb2686d.SHTFD6SZZVXYFGV8.SEARCH&ppt=None&ppn=None&ssid=yj90i0zy4w0000001684591829502
375,376,FUBAR,Men Slim Fit Checkered Casual Shirt,₹299,"₹1,428",https://www.flipkart.com/fubar-men-checkered-casual-multicolor-shirt/p/itmf366e5b086f52?pid=SHTG8KYFCW86RJYQ&lid=LSTSHTG8KYFCW86RJYQC7K27G&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_5_176&otracker=browse&fm=organic&iid=428b7c88-fef7-4474-b484-94d3ecb2686d.SHTG8KYFCW86RJYQ.SEARCH&ppt=None&ppn=None&ssid=yj90i0zy4w0000001684591829502
376,377,CAZZBA,Men Regular Fit Checkered Cut Away Collar Casual Shirt,₹479,"₹1,287",https://www.flipkart.com/cazzba-men-checkered-casual-dark-green-shirt/p/itmf39fe91d08aed?pid=SHTGZYQZXJTSRBNQ&lid=LSTSHTGZYQZXJTSRBNQO7HVKT&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_5_177&otracker=browse&fm=organic&iid=en_mMczNwy8%2BB38jZMIG4ZQxHstmg%2B5UhYR5oZY9802z7A%2FKOwFdpCz549i3Ox%2FKaAujkQRYzbDIXNwbcqucwyBew%3D%3D&ppt=None&ppn=None&ssid=yj90i0zy4w0000001684591829502
377,378,allan peter,Men Regular Fit Printed Casual Shirt,₹409,"₹1,379",https://www.flipkart.com/allan-peter-men-printed-casual-light-blue-shirt/p/itm6d141034dc977?pid=SHTGAK5MBHFCYC7R&lid=LSTSHTGAK5MBHFCYC7RVXW8RS&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_5_178&otracker=browse&fm=organic&iid=en_mMczNwy8%2BB38jZMIG4ZQxHstmg%2B5UhYR5oZY9802z7BbMnfB%2F0gP6NDqnIaE1BfItZ1eCgWS4ZcTFEZZvHIG2Q%3D%3D&ppt=None&ppn=None&ssid=yj90i0zy4w0000001684591829502
378,379,HIGHLANDER,Men Slim Fit Checkered Cut Away Collar Casual Shirt,₹436,"₹1,249",https://www.flipkart.com/highlander-men-checkered-casual-yellow-shirt/p/itm468f48d5abafa?pid=SHTG3QKTY86PG57V&lid=LSTSHTG3QKTY86PG57VVYY5P0&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_5_179&otracker=browse&fm=organic&iid=428b7c88-fef7-4474-b484-94d3ecb2686d.SHTG3QKTY86PG57V.SEARCH&ppt=None&ppn=None&ssid=yj90i0zy4w0000001684591829502
379,380,TRIPR,Men Regular Fit Printed Spread Collar Casual Shirt,₹349,"₹1,999",https://www.flipkart.com/tripr-men-printed-casual-black-shirt/p/itm8c4f69ea98853?pid=SHTGDHNSHFGH2JWH&lid=LSTSHTGDHNSHFGH2JWHL5GH9D&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_5_180&otracker=browse&fm=organic&iid=428b7c88-fef7-4474-b484-94d3ecb2686d.SHTGDHNSHFGH2JWH.SEARCH&ppt=None&ppn=None&ssid=yj90i0zy4w0000001684591829502
380,381,StyleMODO,Men Slim Fit Solid Slim Collar Casual Shirt,₹414,"₹1,599",https://www.flipkart.com/stylemodo-men-solid-casual-pink-shirt/p/itmb98945bec026c?pid=SHTG3N85EYE36FU6&lid=LSTSHTG3N85EYE36FU60AB6IU&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_5_181&otracker=browse&fm=organic&iid=en_mMczNwy8%2BB38jZMIG4ZQxHstmg%2B5UhYR5oZY9802z7Dg%2FSQwan%2FTmi1jOnd%2F2T3u0OY2wdE%2BX8Odyo6tPoWl7g%3D%3D&ppt=None&ppn=None&ssid=yj90i0zy4w0000001684591829502
381,382,tallwalker,Men Slim Fit Checkered Casual Shirt,₹464,"₹1,287",https://www.flipkart.com/tallwalker-men-checkered-casual-red-shirt/p/itm350c611f788cc?pid=SHTGHYJ6WECHUGDF&lid=LSTSHTGHYJ6WECHUGDFJITTYY&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_5_182&otracker=browse&fm=organic&iid=en_mMczNwy8%2BB38jZMIG4ZQxHstmg%2B5UhYR5oZY9802z7ArvtQm6W8EPOwgEd6UfweL982Q3U1YQV80yE%2FDiGMDeQ%3D%3D&ppt=None&ppn=None&ssid=yj90i0zy4w0000001684591829502
382,383,Dennis Lingo,Men Slim Fit Solid Mandarin Collar Casual Shirt,₹649,"₹1,849",https://www.flipkart.com/dennis-lingo-men-solid-casual-black-shirt/p/itmf3x6z7pfeee4p?pid=SHTEZM8GXB8ZQ29G&lid=LSTSHTEZM8GXB8ZQ29GYMZPVX&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_5_183&otracker=browse&fm=organic&iid=428b7c88-fef7-4474-b484-94d3ecb2686d.SHTEZM8GXB8ZQ29G.SEARCH&ppt=None&ppn=None&ssid=yj90i0zy4w0000001684591829502
383,384,EVIQE,"Men Regular, Slim Fit Solid Spread Collar Casual Shirt",₹349,"₹1,899",https://www.flipkart.com/eviqe-men-solid-casual-white-shirt/p/itm3bcedeb152db4?pid=SHTG89X4GXKTADDY&lid=LSTSHTG89X4GXKTADDYI6LKS1&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_5_184&otracker=browse&fm=organic&iid=428b7c88-fef7-4474-b484-94d3ecb2686d.SHTG89X4GXKTADDY.SEARCH&ppt=None&ppn=None&ssid=yj90i0zy4w0000001684591829502
384,385,VERTICALS,Men Regular Fit Solid Spread Collar Casual Shirt,₹499,"₹1,499",https://www.flipkart.com/verticals-men-solid-casual-white-shirt/p/itmcf2f49104eef0?pid=SHTGM9KKU6PAXYSZ&lid=LSTSHTGM9KKU6PAXYSZZPG73B&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_5_185&otracker=browse&fm=organic&iid=428b7c88-fef7-4474-b484-94d3ecb2686d.SHTGM9KKU6PAXYSZ.SEARCH&ppt=None&ppn=None&ssid=yj90i0zy4w0000001684591829502
385,386,VERTICALS,Men Regular Fit Solid Spread Collar Casual Shirt,₹429,"₹1,499",https://www.flipkart.com/verticals-men-solid-casual-green-shirt/p/itm98781119e3838?pid=SHTGH6FEF5BXGZ24&lid=LSTSHTGH6FEF5BXGZ24ECYJOS&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_5_186&otracker=browse&fm=organic&iid=428b7c88-fef7-4474-b484-94d3ecb2686d.SHTGH6FEF5BXGZ24.SEARCH&ppt=None&ppn=None&ssid=yj90i0zy4w0000001684591829502
386,387,StyleMODO,Men Slim Fit Solid Button Down Collar Casual Shirt,₹395,"₹1,599",https://www.flipkart.com/stylemodo-men-solid-casual-pink-shirt/p/itm1e19f4b753515?pid=SHTG3N85EGMHTYRF&lid=LSTSHTG3N85EGMHTYRFTST0AR&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_5_187&otracker=browse&fm=organic&iid=en_mMczNwy8%2BB38jZMIG4ZQxHstmg%2B5UhYR5oZY9802z7Cj3iWGoL4480RhXvFYn95RV%2B%2FC0cXQ8KitBCdXudf83Q%3D%3D&ppt=None&ppn=None&ssid=yj90i0zy4w0000001684591829502
387,388,allan peter,Men Regular Fit Printed Casual Shirt,₹359,"₹1,379",https://www.flipkart.com/allan-peter-men-printed-casual-grey-shirt/p/itm7a081e52eacf3?pid=SHTGAK5MTEADHTCP&lid=LSTSHTGAK5MTEADHTCPG72BRP&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_5_188&otracker=browse&fm=organic&iid=en_mMczNwy8%2BB38jZMIG4ZQxHstmg%2B5UhYR5oZY9802z7AgH%2BR1gli%2FWntrENbnzhkcMoBwB1dloeAmV9jInh%2BgTQ%3D%3D&ppt=None&ppn=None&ssid=yj90i0zy4w0000001684591829502
388,389,Peter England University,Men Super Slim Fit Solid Casual Shirt,₹659,"₹1,199",https://www.flipkart.com/peter-england-university-men-solid-casual-white-shirt/p/itmf780e14235d6a?pid=SHTG3XS24XZA4QXH&lid=LSTSHTG3XS24XZA4QXHW58DLW&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_5_189&otracker=browse&fm=organic&iid=428b7c88-fef7-4474-b484-94d3ecb2686d.SHTG3XS24XZA4QXH.SEARCH&ppt=None&ppn=None&ssid=yj90i0zy4w0000001684591829502
389,390,Majestic Man,Men Slim Fit Checkered Spread Collar Casual Shirt,₹469,"₹1,499",https://www.flipkart.com/majestic-man-men-checkered-casual-blue-shirt/p/itmdbd72bb5ce8cc?pid=SHTGAB76KKNECQSM&lid=LSTSHTGAB76KKNECQSMPSNCYW&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_5_190&otracker=browse&fm=organic&iid=428b7c88-fef7-4474-b484-94d3ecb2686d.SHTGAB76KKNECQSM.SEARCH&ppt=None&ppn=None&ssid=yj90i0zy4w0000001684591829502
390,391,ReSLAG,Men Slim Fit Printed Cut Away Collar Casual Shirt,₹479,"₹1,499",https://www.flipkart.com/reslag-men-printed-casual-multicolor-shirt/p/itm4361837e59b26?pid=SHTGPF8WT6BFWMB6&lid=LSTSHTGPF8WT6BFWMB6ATPEYP&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_5_191&otracker=browse&fm=organic&iid=en_mMczNwy8%2BB38jZMIG4ZQxHstmg%2B5UhYR5oZY9802z7Dp0GvAiidwlzX2cscFoMUIEaDDOx35fvBCF59W9lQrOw%3D%3D&ppt=None&ppn=None&ssid=yj90i0zy4w0000001684591829502
391,392,ReSLAG,Men Regular Fit Washed Cut Away Collar Casual Shirt,₹479,"₹2,299",https://www.flipkart.com/reslag-men-washed-casual-blue-shirt/p/itm92cc7ee8ea419?pid=SHTGZU6X6MAFCFXA&lid=LSTSHTGZU6X6MAFCFXAPKETHM&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_5_192&otracker=browse&fm=organic&iid=en_mMczNwy8%2BB38jZMIG4ZQxHstmg%2B5UhYR5oZY9802z7DoJFVIgxJlvYN6orXh0%2Fsslh3%2BrdK%2BHOJsr9htxvYGXQ%3D%3D&ppt=None&ppn=None&ssid=yj90i0zy4w0000001684591829502
